PROVIDUS_ABUJA_BTS,PROVIDUS_ABUJA_BTS,10.46.6.74,ProvidusBank
PROVIDUS_ABUJA_CL,PROVIDUS_ABUJA_CL,10.46.6.75,ProvidusBank
PROVIDUS_GBAGADA,PROVIDUS_GBAGADA,10.43.5.41,ProvidusBank
PROVIDUS_PHC,PROVIDUS_PHC,10.49.10.27,ProvidusBank
PROVIDUS_BANANA_ISLAND_ATM,PROVIDUS_BANANA_ISLAND_ATM,10.46.6.89,ProvidusBank
PROVIDUS_BALCK_DIAMOND_ATM,PROVIDUS_BALCK_DIAMOND_ATM,10.49.2.201,ProvidusBank
PROVIDUS_ASPAMDA_BTS,PROVIDUS_ASPAMDA_BTS,10.41.8.90,ProvidusBank
PROVIDUS_ASPAMDA-CL,PROVIDUS_ASPAMDA-CL,10.41.8.91,ProvidusBank
PROVIDUS_AKURE_BTS,PROVIDUS_AKURE_BTS,10.46.6.210,ProvidusBank
PROVIDUS_AKURE_CL,PROVIDUS_AKURE_CL,10.46.6.211,ProvidusBank
PROVIDUS_EKO_HOTEL_ATM,PROVIDUS_EKO_HOTEL_ATM,10.52.0.57,ProvidusBank
PROVIDUS_LAGOON_ATM,PROVIDUS_LAGOON_ATM,10.42.9.73,ProvidusBank
PROVIDUS_LEO_ADO_EKITI,PROVIDUS_LEO_ADO_EKITI,10.43.14.26,ProvidusBank
FIRS_ENUGU_MSTO_MTN_POP,FIRS_ENUGU_MSTO_MTN_POP,10.43.9.178,FIRS
FIRS_ENUGU_MSTO_CL_RADIO,FIRS_ENUGU_MSTO_CL_RADIO,10.43.9.179,FIRS
FIRS_ENUGU_MTO_MTN_POP,FIRS_ENUGU_MTO_MTN_POP,10.43.9.186,FIRS
FIRS_ENUGU_MTO_CL_RADIO,FIRS_ENUGU_MTO_CL_RADIO,10.43.9.187,FIRS
FIRS_ABA_MSTO_MTN_POP,FIRS_ABA_MSTO_MTN_POP,10.43.9.194,FIRS
FIRS_ABA_MSTO_CL_RADIO,FIRS_ABA_MSTO_CL_RADIO,10.43.9.195,FIRS
FIRS_OSISIOMA_MSTO_MTN_POP,FIRS_OSISIOMA_MSTO_MTN_POP,10.43.9.202,FIRS
FIRS_OSISIOMA_MSTO_CL_RADIO,FIRS_OSISIOMA_MSTO_CL_RADIO,10.43.9.203,FIRS
FIRS_IAN_STATE_CORD_POP,FIRS_IAN_STATE_CORD_POP,10.43.9.218,FIRS
FIRS_IAN_STATE_CORD_CL_RADIO,FIRS_IAN_STATE_CORD_CL_RADIO,10.43.9.219,FIRS
FIRS_OWERRI_MSTO_POP,FIRS_OWERRI_MSTO_POP,10.43.9.226,FIRS
FIRS_OWERRI_MSTO_CL_RADIO,FIRS_OWERRI_MSTO_CL_RADIO,10.43.9.227,FIRS
FIRS_NNEWI_MSTO_MTN_POP,FIRS_NNEWI_MSTO_MTN_POP,10.43.9.234,FIRS
FIRS_NNEWI_MSTO_CL_RADIO,FIRS_NNEWI_MSTO_CL_RADIO,10.43.9.235,FIRS
FIRS_AWKA_MSTO_POP,FIRS_AWKA_MSTO_POP,10.43.9.242,FIRS
FIRS_AWKA_MSTO_CL_RADIO,FIRS_AWKA_MSTO_CL_RADIO,10.43.9.243,FIRS
FIRS_ORLU_MSTO_POP,FIRS_ORLU_MSTO_POP,10.43.12.2,FIRS
FIRS_ORLU_MSTO_CL_RADIO,FIRS_ORLU_MSTO_CL_RADIO,10.43.12.3,FIRS
FIRS_NKPOR_MSTO_MTN_POP,FIRS_NKPOR_MSTO_MTN_POP,10.43.12.10,FIRS
FIRS_NKPOR_MSTO_CL_RADIO,FIRS_NKPOR_MSTO_CL_RADIO,10.43.12.11,FIRS
FIRS_AEE_STATE_CORD_POP,FIRS_AEE_STATE_CORD_POP,10.43.12.26,FIRS
FIRS_AEE_STATE_CORD_CL_RADIO,FIRS_AEE_STATE_CORD_CL_RADIO,10.43.12.27,FIRS
FIRS_MSTO_ABAKALIKI_POP,FIRS_MSTO_ABAKALIKI_POP,10.43.12.34,FIRS
FIRS_MSTO_ABAKALIKI_CL_RADIO,FIRS_MSTO_ABAKALIKI_CL_RADIO,10.43.12.35,FIRS
AGGR_FIRS_AWKA_POP,AGGR_FIRS_AWKA_POP,10.43.12.58,FIRS
FIRS_AKWA_LTO_POP,FIRS_AKWA_LTO_POP,10.43.12.90,FIRS
FIRS_AKWA_LTO_CL_RADIO,FIRS_AKWA_LTO_CL_RADIO,10.43.12.91,FIRS
MIKROTIK_ORLU,MIKROTIK_ORLU,10.43.12.154,FIRS
FIRS_UMUAHIA_MSTO_MTN_POP,FIRS_UMUAHIA_MSTO_MTN_POP,10.43.14.162,FIRS
FIRS_UMUAHIA_MSTO_CL_RADIO,FIRS_UMUAHIA_MSTO_CL_RADIO,10.43.14.163,FIRS
FIRS_ENUGU_MSTO_CL,FIRS_ENUGU_MSTO_CL,212.100.85.30,FIRS
FIRS_ENUGU_MTO CL,FIRS_ENUGU_MTO CL,212.100.85.34,FIRS
SEPLAT-LAG-MTN,SEPLAT-LAG-MTN,10.3.3.1,SEPLAT
SEPLAT-LAG-MTN,SEPLAT-LAG-MTN,10.3.3.2,SEPLAT
SEPLAT_ENTERPRISE_400MBPS,SEPLAT_ENTERPRISE_400MBPS,212.100.84.9,SEPLAT
SEPLAT_AIAS_400MBPS,SEPLAT_AIAS_400MBPS,102.90.16.97,SEPLAT
FIDELITY_ABA3-AP,FIDELITY_ABA3-AP,10.70.0.26,FIDELITY
FIDELITY_ABA3-SM,FIDELITY_ABA3-SM,10.70.0.27,FIDELITY
FIDELITY_ADENIYI_JONES-AP,FIDELITY_ADENIYI_JONES-AP,10.70.0.42,FIDELITY
FIDELITY_ADENIYI_JONES-SM,FIDELITY_ADENIYI_JONES-SM,10.70.0.43,FIDELITY
FIDELITY_ADMIRALTY-AP,FIDELITY_ADMIRALTY-AP,10.70.0.34,FIDELITY
FIDELITY_ADMIRALTY-SM,FIDELITY_ADMIRALTY-SM,10.70.0.35,FIDELITY
FIDELITY_AGBANI_ESUT-AP,FIDELITY_AGBANI_ESUT-AP,10.64.4.66,FIDELITY
FIDELITY_AGBANI_ESUT-SM,FIDELITY_AGBANI_ESUT-SM,10.64.4.67,FIDELITY
FIDELITY_AGEGE_CINEMA-AP,FIDELITY_AGEGE_CINEMA-AP,10.70.0.154,FIDELITY
FIDELITY_AGEGE_CINEMA-SM,FIDELITY_AGEGE_CINEMA-SM,10.70.0.155,FIDELITY
FIDELITY_ALABA2-AP,FIDELITY_ALABA2-AP,10.64.4.186,FIDELITY
FIDELITY_ALABA2-SM,FIDELITY_ALABA2-SM,10.64.4.187,FIDELITY
FIDELITY_BALOGUN-AP,FIDELITY_BALOGUN-AP,10.64.4.226,FIDELITY
FIDELITY_BALOGUN-SM,FIDELITY_BALOGUN-SM,10.64.4.227,FIDELITY
FIDELITY_BUK_KANO-AP,FIDELITY_BUK_KANO-AP,10.70.0.122,FIDELITY
FIDELITY_BUK_KANO-SM,FIDELITY_BUK_KANO-SM,10.70.0.123,FIDELITY
FIDELITY_ELEME-AP,FIDELITY_ELEME-AP,10.47.8.130,FIDELITY
FIDELITY_ELEME-SM,FIDELITY_ELEME-SM,10.47.8.131,FIDELITY
FIDELITY_FEDERAL_SEC_ABJ-AP,FIDELITY_FEDERAL_SEC_ABJ-AP,10.64.4.194,FIDELITY
