PTB_KADUNA_BTS,PTB_KADUNA_BTS,10.14.0.74,PremiumTrust
PTB_KADUNA_CL,PTB_KADUNA_CL,10.14.0.75,PremiumTrust
PTB_ADO EKITI_BTS,PTB_ADO EKITI_BTS,10.25.2.18,PremiumTrust
PTB_ADO EKITI_CL,PTB_ADO EKITI_CL,10.25.2.19,PremiumTrust
PTB_KANO_BTS,PTB_KANO_BTS,10.31.33.25,PremiumTrust
PTB_KANO,PTB_KANO,10.31.33.25,PremiumTrust
PTB_APONGBON,PTB_APONGBON,10.43.2.25,PremiumTrust
PTB_LOKOJA_BTS,PTB_LOKOJA_BTS,10.43.9.114,PremiumTrust
PTB_LOKOJA_CL,PTB_LOKOJA_CL,10.43.9.115,PremiumTrust
PTB_FESTAC,PTB_FESTAC,10.43.9.169,PremiumTrust
PTB_ILORIN_BTS,PTB_ILORIN_BTS,10.46.10.74,PremiumTrust
PTB_ILORIN_CL,PTB_ILORIN_CL,10.46.10.76,PremiumTrust
PTB_BENIN_BTS,PTB_BENIN_BTS,10.46.10.82,PremiumTrust
PTB_BENIN_CL,PTB_BENIN_CL,10.46.10.83,PremiumTrust
PTB_ASABA_BTS,PTB_ASABA_BTS,10.46.10.202,PremiumTrust
PTB_ASABA_CL,PTB_ASABA_CL,10.46.10.203,PremiumTrust
PTB_TRANSAMADI_BTS,PTB_TRANSAMADI_BTS,10.46.10.251,PremiumTrust
PTB_TRANSAMADI_CL,PTB_TRANSAMADI_CL,10.46.10.252,PremiumTrust
PTB_REDEMPTION_CAMP_BTS,PTB_REDEMPTION_CAMP_BTS,10.47.8.250,PremiumTrust
PTB_REDEMPTION_CAMP_CL,PTB_REDEMPTION_CAMP_CL,10.47.8.251,PremiumTrust
PTB_REDEEMER'S HEALTH VILLAGE,PTB_REDEEMER'S HEALTH VILLAGE,10.47.9.82,PremiumTrust
PTB_WARRI,PTB_WARRI,10.48.2.161,PremiumTrust
PTB_EFURUN_WARRI_2_BTS,PTB_EFURUN_WARRI_2_BTS,10.48.2.186,PremiumTrust
PTB_EFURUN_WARRI_2_CL,PTB_EFURUN_WARRI_2_CL,10.48.2.187,PremiumTrust
PTB_UYO_BTS,PTB_UYO_BTS,10.49.10.170,PremiumTrust
PTB_UYO_CL,PTB_UYO_CL,10.49.10.171,PremiumTrust
PTB_NASS_BTS,PTB_NASS_BTS,10.51.2.18,PremiumTrust
PTB_NASS_CL,PTB_NASS_CL,10.51.2.19,PremiumTrust
PTB_SURULERE_BTS,PTB_SURULERE_BTS,10.62.0.154,PremiumTrust
PTB_SURULERE_CL,PTB_SURULERE_CL,10.62.0.155,PremiumTrust
PTB_AGBOR_BTS,PTB_AGBOR_BTS,10.70.0.147,PremiumTrust
PTB_AGBOR_CL,PTB_AGBOR_CL,10.70.0.148,PremiumTrust
